"script.filename","script.startdate","script.starttime","script.subjectid","script.groupid","values.bad_left","script.elapsedtime","computer.platform","values.completed","expressions.propcorrect","expressions.meanRT","expressions.propcorrect_BB","expressions.meanRT_BB","expressions.propcorrect_BG","expressions.meanRT_BG","expressions.propcorrect_GB","expressions.meanRT_GB","expressions.propcorrect_GG","expressions.meanRT_GG","values.emotcond","values.question_order"
"evaluative_categorization_mar13_2017_p_m.iqx","092717","13:04:41","2035","204","0","1865361","win","1","0.4660714285714285809","1160.0842911877393817122","0.478571428571428592","1024.4029850746269403317","0.4928571428571428825","1367.6811594202897595096","0.4500000000000000111","1037.6984126984127669857","0.4428571428571428381","1200.0322580645160996937","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","092717","13:36:01","2035","204","0","98643","win","0","1","67601","1","67601","nan","nan","nan","nan","nan","nan","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","092717","13:15:58","2036","205","1","1012901","win","1","0.5392857142857142572","920.9902280130293092952","0.5714285714285713969","941.5862068965517437391","0.4714285714285714191","889.275362318840620901","0.7428571428571428825","865.804347826086996065","0.3714285714285714413","1013.7627118644068104913","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","092717","10:24:44","2037","206","0","994453","win","1","0.5428571428571428159","834.2400000000000090949","0.6857142857142857206","859.4761904761904816041","0.4571428571428571286","852.3380281690141373474","0.7428571428571428825","773.1842105263158373418","0.2857142857142856984","861.3999999999999772626","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","092717","14:06:26","2038","207","1","1427430","win","1","0.5464285714285713746","1237.3674121405749701808","0.6285714285714285587","1092.8651685393258503609","0.4000000000000000222","1466.0588235294117112062","0.5999999999999999778","1215.6375000000000454747","0.5571428571428571619","1224.8421052631579186709","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","092717","11:10:44","2039","208","0","811469","win","1","0.5053571428571428381","619.6395759717314604131","0.4857142857142857095","558.6764705882352473054","0.5","625.3714285714286233997","0.5214285714285714635","627.1369863013699159637","0.514285714285714235","664.0416666666666287711","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","092717","14:16:06","2040","209","0","1504121","win","1","0.4714285714285714191","1743.0238095238096320827","0.4857142857142857095","1362.9615384615385664802","0.5285714285714285809","1737.3896103896104250452","0.3571428571428571508","1455.5166666666666515084","0.514285714285714235","2342.1265822784812371538","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","092717","11:16:41","2041","210","0","1410841","win","1","0.5821428571428571841","1773.1818181818182438292","0.6142857142857143238","1830.0131578947368780064","0.514285714285714235","1888.4285714285713311256","0.6714285714285713746","1534.5","0.5285714285714285809","1907.6190476190477056662","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","092717","14:16:58","2042","211","1","158396","win","0","nan","5138","nan","nan","nan","5138","nan","nan","nan","nan","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","092717","14:19:44","2042","211","1","1065045","win","1","0.5250000000000000222","1043.1375838926173855725","0.8142857142857142794","989.3619047619047250919","0.2571428571428571175","1298.5227272727272520569","0.7714285714285714635","929.7731958762886961267","0.2571428571428571175","1147.0961538461538111733","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","092717","12:14:59","2042","212","1","1630012","win","1","0.5392857142857142572","1090.9672131147540312668","0.7571428571428571175","1017.4536082474227214334","0.3285714285714285698","1198.112903225806348928","0.7142857142857143016","1027.8068181818182438292","0.3571428571428571508","1195.2068965517241849739","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","092817","10:02:39","2042","219","1","1107718","win","1","0.5535714285714286031","1024.979933110367937843","0.6571428571428571397","998.1234567901234413512","0.4714285714285714191","1182.5492957746478168701","0.5857142857142857428","973.1066666666666833407","0.5","953.8472222222221716947","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","092717","12:17:19","2043","214","0","960492","win","1","0.5267857142857143016","689.5016949152542338197","0.6428571428571429047","644.8222222222221944321","0.4000000000000000222","786.7321428571428896248","0.6571428571428571397","687.2934782608696195894","0.4071428571428571397","668.0877192982455881065","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","092817","07:07:34","2043","220","0","1387988","win","1","0.5124999999999999556","1669.52961672473861654","0.514285714285714235","1616.6527777777778283053","0.5214285714285714635","1583.7397260273971824063","0.478571428571428592","2041.9701492537312788045","0.5357142857142856984","1471.0799999999999272404","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","092717","15:17:32","2044","215","1","1005305","win","1","0.5928571428571428603","759.990595611285243649","0.7428571428571428825","702.1875","0.4000000000000000222","786.7301587301586778267","0.7571428571428571175","764.9157894736841853955","0.4714285714285714191","812.2461538461539021228","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","092717","15:17:46","2045","216","1","1030485","win","1","0.4892857142857142683","800.9634551495016694389","0.6999999999999999556","778.5679012345678984275","0.4142857142857143127","848.3684210526315609968","0.4571428571428571286","771.7377049180328185685","0.3857142857142857317","800.8915662650601916539","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","092717","15:18:10","2046","217","1","1143232","win","1","0.5392857142857142572","1107.887096774193651072","0.7142857142857143016","1034.2298850574711650552","0.3285714285714285698","1271.9508196721310469002","0.7428571428571428825","1053.1685393258426302054","0.3714285714285714413","1125.2876712328766188875","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","15:06:34","2061","246","0","1123372","win","1","0.5428571428571428159","956.2773722627737242874","0.6714285714285713746","830.1159420289855006558","0.2999999999999999889","1058.9365079365079509444","0.8142857142857142794","868.9882352941176577588","0.3857142857142857317","1125.7017543859649322258","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","101617","06:08:37","2100","299","1","1057666","win","1","0.5071428571428571175","1069.4895833333332575421","0.6285714285714285587","1078","0.3714285714285714413","1052.9836065573770156334","0.5857142857142857428","1022.0952380952380735835","0.4428571428571428381","1138.8225806451612243109","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","101617","09:08:38","2101","301","1","877096","win","1","0.5464285714285713746","662.9494949494949196378","0.7285714285714285365","638.8105263157895024051","0.2999999999999999889","712.4444444444444570763","0.6428571428571429047","647.9560439560439135676","0.514285714285714235","684.6212121212121246572","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","101617","09:06:39","2102","302","0","1194070","win","1","0.4500000000000000111","1055.6615969581748686323","0.3571428571428571508","1130.7313432835821913613","0.5285714285714285809","1104.2903225806451246171","0.3285714285714285698","930.1607142857143344372","0.5857142857142857428","1042.6282051282050815644","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","101617","06:09:56","2103","303","1","1092821","win","1","0.5785714285714286254","968.8703703703703240535","0.8428571428571428603","863.5","0.3285714285714285698","1117.2608695652174901625","0.75","873.5238095238095183959","0.3928571428571428492","1252.8545454545453594619","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","101617","10:11:32","2104","305","1","1314214","win","1","0.5357142857142856984","1337.9683098591549423872","0.6142857142857143238","1107.5479452054794364813","0.4571428571428571286","1647.640625","0.5999999999999999778","1136.2374999999999545253","0.4714285714285714191","1534.0895522388059362129","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","101617","07:05:05","2105","307","1","1060716","win","1","0.5392857142857142572","871.6578947368420813291","0.7428571428571428825","820.622448979591808893","0.4000000000000000222","946.7719298245614254483","0.6571428571428571397","851.1844660194175276047","0.3571428571428571508","933.1521739130434980325","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","101617","10:04:54","2106","308","1","1480016","win","1","0.5321428571428571397","1797.6493506493507084087","0.5428571428571428159","1807.9036144578312814701","0.4285714285714285476","2069.6825396825397547218","0.7571428571428571175","1670.326315789473710538","0.4000000000000000222","1709.6865671641789958812","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","101617","07:09:51","2108","311","0","1772380","win","1","0.5250000000000000222","2428.0743243243241522578","0.5428571428571428159","2172.3400000000001455192","0.4000000000000000222","3217.0659340659340159618","0.7428571428571428825","1808.0615384615384755307","0.4142857142857143127","2220.1777777777779192547","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","09:14:33","2500","231","1","1104350","win","1","0.5571428571428571619","759.4351851851852188702","0.6999999999999999556","720.4583333333333712289","0.4428571428571428381","774.6949152542373440156","0.6999999999999999556","751.8235294117647526946","0.3857142857142857317","813.4328358208955478403","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","12:14:55","2501","232","1","1108833","win","1","0.5749999999999999556","887.6535947712418419542","0.6142857142857143238","855.5222222222222399068","0.514285714285714235","962.0327868852458550464","0.6999999999999999556","840.5684210526316064716","0.4714285714285714191","934.7833333333333030168","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","12:15:23","2503","233","0","893091","win","1","0.5124999999999999556","601.5052264808361996984","0.5","717.5285714285714675498","0.4928571428571428825","461.7246376811594359424","0.4857142857142857095","720.2794117647058556031","0.5714285714285713969","519.5874999999999772626","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","09:15:40","2504","234","0","1064470","win","1","0.4357142857142857206","893.9676258992806197057","0.271428571428571408","913.3928571428571103752","0.6285714285714285587","874.9358974358974592178","0.3285714285714285698","858.6911764705882887938","0.514285714285714235","930.75","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","12:16:05","2505","235","0","1587688","win","1","0.5428571428571428159","1801.5526315789472846518","0.8285714285714286254","1754.5915492957747119362","0.3285714285714285698","2029.6206896551723275479","0.6571428571428571397","1804.8904109589041127037","0.3571428571428571508","1643.15625","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","10:09:12","2506","236","1","4914704","win","1","0.5500000000000000444","1151.9868421052631219936","0.5571428571428571619","1073.1428571428571103752","0.5428571428571428159","1206.8876404494380949473","0.5428571428571428159","1002.6666666666666287711","0.5571428571428571619","1267.5232558139534830843","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","13:09:25","2507","237","1","2181349","win","1","0.1000000000000000056","7969","0","nan","0","nan","0.5","7969","0","nan","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","13:46:15","2507","241","1","3848","win","1","0","nan","0","nan","0","nan","0","nan","0","nan","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","10:09:42","2508","238","0","1632379","win","1","0.4178571428571428714","1092.0439560439560864324","0.271428571428571408","1064","0.4857142857142857095","1171.1739130434782509838","0.3571428571428571508","1036.5714285714286688744","0.5571428571428571619","1094.7183098591549423872","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","13:12:14","2509","239","0","1821916","win","1","0.514285714285714235","963.7293233082706365167","0.6999999999999999556","846.5","0.3571428571428571508","993.9868421052631219936","0.7428571428571428825","1038.6666666666667424579","0.2571428571428571175","976.6964285714285551876","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","13:14:52","2510","240","1","1366238","win","1","0.5714285714285713969","1195.3216560509554255987","0.6285714285714285587","1155.6857142857143116998","0.5","1244.6097560975608757872","0.6714285714285713746","1136.1012658227848532988","0.4857142857142857095","1236.4216867469879161945","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","14:12:55","2515","242","1","953591","win","1","0.5571428571428571619","797.4230769230769055866","0.764285714285714235","766.5981308411214740772","0.3142857142857142794","933.7045454545454958861","0.7142857142857143016","767.9299999999999499778","0.4357142857142857206","801.5409836065573472297","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","11:20:02","2516","243","0","124708","win","0","nan","16673","nan","nan","nan","16673","nan","nan","nan","nan","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","11:22:13","2516","243","1","879140","win","1","0.5357142857142856984","822.9189189189189619356","0.6571428571428571397","791.1142857142857565123","0.4857142857142857095","720.6493506493505947219","0.5","768.9577464788732186207","0.5","1001.5384615384615472067","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","14:20:22","2517","244","0","1031992","win","1","0.610714285714285765","953.0596026490065924008","0.8285714285714286254","1030.0256410256411072623","0.3857142857142857317","987.8953488372093261205","0.7857142857142856984","816.125","0.4428571428571428381","949.8783783783783292165","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","14:21:45","2518","245","0","963710","win","1","0.4821428571428571508","828.2808219178082254075","0.2142857142857142738","827.2280701754385745517","0.6857142857142857206","863.5432098765431874199","0.3857142857142857317","841.3200000000000500222","0.6428571428571429047","780.5063291139240391203","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","15:06:55","2520","247","0","1686428","win","1","0.4571428571428571286","2198.6642857142855973507","0.3285714285714285698","2123.6290322580643987749","0.5571428571428571619","2198.2784810126581760414","0.2571428571428571175","2072.1346153846152446931","0.6857142857142857206","2328.1149425287358099013","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","12:07:12","2521","248","0","871336","win","1","0.5214285714285714635","672.8780487804878021052","0.4857142857142857095","783.6875","0.6142857142857143238","621.3125","0.5285714285714285809","686.8648648648648986637","0.4571428571428571286","614.8840579710144993442","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","12:15:02","2522","249","1","1153989","win","1","0.4964285714285714413","981.9266666666666196761","0.6857142857142857206","934.5959595959595844761","0.2999999999999999889","1114.2826086956522431137","0.5999999999999999778","867.8068181818181301423","0.4000000000000000222","1110.8805970149253425916","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","15:15:16","2523","250","1","1032862","win","1","0.5571428571428571619","854.99038461538464162","0.6999999999999999556","783.7040816326530148217","0.4071428571428571397","1012.4210526315789593355","0.6500000000000000222","810.1758241758242320429","0.4714285714285714191","886.6666666666666287711","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","09:16:14","2530","274","0","1092565","win","1","0.4714285714285714191","1025.7793103448275360279","0.271428571428571408","952.2878787878787534282","0.6142857142857143238","1145.480519480519433273","0.3142857142857142794","997.2027027027027088479","0.6857142857142857206","994.9315068493150420181","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","10:15:16","2530","274","0","1383489","win","1","0.4642857142857143016","1404.4596491228069226054","0.2428571428571428548","1688.6610169491525539343","0.6714285714285713746","1451.8961038961037957051","0.3285714285714285698","1275.3521126760563220159","0.6142857142857143238","1260.1794871794870687154","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","12:16:31","2531","275","1","1207853","win","1","0.5517857142857143238","1106.7637540453074507241","0.6642857142857142572","1197.4516129032258504594","0.4428571428571428381","1132.8709677419353738514","0.6785714285714286031","1007.5368421052631902057","0.4214285714285714302","1096.1525423728812711488","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","12:17:32","2532","276","0","894162","win","1","0.4714285714285714191","696.8013698630137469081","0.3571428571428571508","663.4102564102564656423","0.6142857142857143238","766.7808219178082254075","0.271428571428571408","638","0.6428571428571429047","706.8928571428571103752","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","12:22:33","2532","277","1","1747534","win","1","0.6071428571428570953","2065.6818181818180164555","0.6285714285714285587","2099.6901408450703456765","0.6428571428571429047","2244.0404040404041552392","0.5999999999999999778","1797.4444444444443433895","0.5571428571428571619","2057.0568181818180164555","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","13:15:37","2535","278","0","1012192","win","1","0.4749999999999999778","706.0150375939849709539","0.4714285714285714191","668.5909090909091219146","0.4642857142857143016","714.3076923076922639666","0.478571428571428592","709.6417910447761414616","0.4857142857142857095","730.8382352941176804961","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","13:16:30","2536","279","0","1330625","win","1","0.4500000000000000111","1079.5128205128205536312","0.3571428571428571508","1093.861538461538430056","0.5857142857142857428","997.4400000000000545697","0.3571428571428571508","1168.5689655172413949913","0.5","1080.2799999999999727152","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","14:19:01","2537","280","1","1036305","win","1","0.5607142857142857206","954.9262820512821008379","0.6571428571428571397","892.9080459770115112406","0.4714285714285714191","999.6984126984126532989","0.6714285714285713746","933.2473118279569916922","0.4428571428571428381","1021.4637681159420026233","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","14:19:23","2538","281","1","1235549","win","1","0.5285714285714285809","1379.4637223974764310697","0.7285714285714285365","1453.3707865168539683509","0.4142857142857143127","1372.6883116883116144891","0.5999999999999999778","1346.5789473684210406645","0.3714285714285714413","1332.0399999999999636202","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","11:19:39","2539","282","1","1067766","win","1","0.5339285714285714191","964.8093645484949547608","0.764285714285714235","874.1495327102803685193","0.3142857142857142794","1256.6590909090909917722","0.6785714285714286031","829.2842105263157463924","0.3785714285714285587","1148.4716981132075943606","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","11:20:48","2540","283","1","1051177","win","1","0.478571428571428592","922.003367003366975041","0.5857142857142857428","869.8372093023256184097","0.3285714285714285698","998.25","0.7142857142857143016","861.1276595744681117139","0.2857142857142856984","1020.8421052631579186709","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","14:21:03","2541","284","1","969035","win","1","0.5357142857142856984","852.5993265993265595171","0.6714285714285713746","787.652631578947421076","0.3285714285714285698","954.5510204081632537054","0.6857142857142857206","835.2857142857143344372","0.4571428571428571286","896.9516129032258504594","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","15:14:02","2542","285","0","1280105","win","1","0.4321428571428571619","720.5888888888888459405","0.2857142857142856984","701.6507936507936165071","0.5571428571428571619","721.1194029850746574084","0.2428571428571428548","733.2285714285713993377","0.6428571428571429047","724.4857142857142662251","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","15:14:00","2543","286","0","1252303","win","1","0.514285714285714235","819.7013888888889141526","0.4857142857142857095","799.3676470588235360992","0.514285714285714235","740.3888888888889141526","0.514285714285714235","872.2777777777778283053","0.5428571428571428159","863.2236842105263576741","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","12:13:51","2544","287","0","1505004","win","1","0.4857142857142857095","1175.7364864864864557603","0.1142857142857142821","1298.0769230769230944134","0.8285714285714286254","1075.4252873563218599884","0.6714285714285713746","1064.208791208791126337","0.3285714285714285698","1365.3484848484847589134","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","12:18:25","2545","288","0","1170047","win","1","0.5250000000000000222","1108.9505300353357597487","0.9142857142857142572","863.1011235955056690727","0.1857142857142857206","1307.5714285714286688744","0.1000000000000000056","1408.9024390243903326336","0.9000000000000000222","1107.5096153846154720668","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","15:17:58","2546","289","1","1274784","win","1","0.5035714285714285587","1248.1594684385381697211","0.6571428571428571397","1274.97777777777787378","0.3857142857142857317","1292.78125","0.5999999999999999778","1174.8499999999999090505","0.3714285714285714413","1257.0447761194029681064","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","09:06:57","3004","221","1","1160030","win","1","0.4857142857142857095","1214.0594405594406453019","0.6285714285714285587","1127.5","0.3285714285714285698","1258.3333333333332575421","0.5857142857142857428","1190.2911392405062542821","0.4000000000000000222","1347.8214285714286688744","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","09:06:53","3005","222","0","1173125","win","1","0.514285714285714235","1076.8793774319065050804","0.7571428571428571175","1068.7599999999999909051","0.2571428571428571175","1011.6727272727272293196","0.5857142857142857428","1118.6551724137930250436","0.4571428571428571286","1102.5652173913042588538","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","06:06:46","3006","223","1","943900","win","1","0.5892857142857143016","854.1794871794871824022","0.6714285714285713746","849.879120879120932841","0.4857142857142857095","882.5","0.5857142857142857428","856.9480519480518978526","0.6142857142857143238","833.75","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","10:03:52","3007","224","1","1047518","win","1","0.5267857142857143016","958.1491525423729171962","0.7071428571428571841","910.7575757575757506856","0.3714285714285714413","1079.2692307692307167599","0.5857142857142857428","960.1463414634146147364","0.4428571428571428381","929.596774193548412768","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","07:02:44","3008","225","1","946810","win","1","0.5607142857142857206","780.2884012539185505375","0.514285714285714235","733.4571428571429123622","0.5999999999999999778","802.4216867469879161945","0.514285714285714235","762.5625","0.6142857142857143238","813.5348837209302246265","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","10:17:23","3009","226","1","70237","win","0","1","65065","1","65065","nan","nan","nan","nan","nan","nan","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","10:18:43","3009","226","0","1027811","win","1","0.5357142857142856984","939.6130136986300840363","0.5428571428571428159","876.2898550724637516396","0.514285714285714235","1022.1875","0.5857142857142857428","871.3943661971831033952","0.5","975.8194444444444570763","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","07:17:21","3010","227","0","83396","win","0","nan","7961","nan","nan","nan","7459","nan","1148","nan","11869.5","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","07:18:53","3010","229","0","890960","win","1","0.4607142857142856873","826.4239130434782509838","0.1428571428571428492","794.984375","0.7714285714285714635","870.6533333333333075643","0.2285714285714285643","749.596774193548412768","0.6999999999999999556","872.5333333333333030168","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100217","10:17:24","3011","228","0","1071026","win","1","0.5053571428571428381","1021.5865724381625341266","0.514285714285714235","1059.8194444444443433895","0.4857142857142857095","1042.4705882352941443969","0.5071428571428571175","988","0.514285714285714235","996.75","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","09:04:17","3015","263","1","934740","win","1","0.5642857142857142794","820.9873417721519217594","0.8000000000000000444","798.0714285714285551876","0.3857142857142857317","885.9629629629629334886","0.6428571428571429047","771.4666666666666969832","0.4285714285714285476","879.5666666666667197205","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","09:04:27","3016","265","0","1218320","win","1","0.4214285714285714302","1203.5647482014387605886","0.3428571428571428603","1090.0810810810810380644","0.6142857142857143238","1370.7160493827159370994","0.271428571428571408","1023.2424242424242493144","0.4571428571428571286","1322.1578947368420813291","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","06:04:15","3017","266","1","1171230","win","1","0.4285714285714285476","1334.7553191489362234279","0.3285714285714285698","995.0144927536232444254","0.6285714285714285587","1212.5","0.3285714285714285698","919.4109589041096342044","0.4285714285714285476","2319.96875","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","09:04:18","3018","267","1","811639","win","1","0.5214285714285714635","621.6271777003483975932","0.5428571428571428159","624.0571428571428214127","0.4285714285714285476","628.1044776119402968106","0.5999999999999999778","643.4857142857142662251","0.514285714285714235","594.9500000000000454747","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","06:06:36","3019","268","0","984514","win","1","0.4839285714285714302","1012.7011070110701211888","0.4500000000000000111","924.6507936507936165071","0.5214285714285714635","1073.3972602739725061838","0.4000000000000000222","889.9821428571428896248","0.5642857142857142794","1113.8227848101266772574","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","10:04:54","3021","270","1","1086514","win","1","0.5357142857142856984","994.7702265372167858004","0.6714285714285713746","978.3535353535353351617","0.4428571428571428381","1043.1851851851852188702","0.5857142857142857428","935.0612244897959044465","0.4428571428571428381","1078.6034482758620924869","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","10:04:03","3022","271","0","1500741","win","1","0.4535714285714285698","1915.5285714285714675498","0.3571428571428571508","1877.3384615384616154188","0.5571428571428571619","2010.1159420289855006558","0.3428571428571428603","1609.377049180327958311","0.5571428571428571619","2087.6588235294116202567","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","07:01:58","3023","272","1","1144033","win","1","0.5053571428571428381","1030.1024734982331665378","0.6642857142857142572","1028.5161290322580498469","0.3785714285714285587","1076.5283018867924056394","0.5285714285714285809","956.8783783783783292165","0.4500000000000000111","1079.3968253968253065977","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100417","10:03:54","3024","273","0","974704","win","1","0.4321428571428571619","800.5683453237410276415","0.3428571428571428603","794.0972222222221716947","0.5285714285714285809","831.4444444444444570763","0.3285714285714285698","792.3432835820894979406","0.5285714285714285809","782.5671641791044521597","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100517","10:05:05","3030","290","1","1161033","win","1","0.5321428571428571397","837.485623003194859848","0.5857142857142857428","836.6835443037974755498","0.4285714285714285476","872.7837837837837469124","0.5857142857142857428","789.0864197530863748398","0.5285714285714285809","854.8481012658228337386","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100517","06:05:59","3031","291","1","1340647","win","1","0.5303571428571428603","1289.4309764309764432255","0.6785714285714286031","1104.5894736842105885444","0.2999999999999999889","1605.8571428571428896248","0.7428571428571428825","1271.4134615384614335198","0.4000000000000000222","1399.1428571428571103752","disgust","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100517","09:09:32","3032","292","1","1148610","win","1","0.5464285714285713746","1132.3866666666667697427","0.6428571428571429047","1101.8351648351647327218","0.4285714285714285476","1164.193548387096825536","0.6999999999999999556","1105.5638297872339990136","0.4142857142857143127","1195.207547169811277854","fear","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100517","10:22:48","3033","293","1","980104","win","1","0.5178571428571429047","937.5233333333333121118","0.6285714285714285587","889.3400000000000318323","0.4428571428571428381","967.8813559322034052457","0.5571428571428571619","898.9638554216867305513","0.4428571428571428381","1044.8965517241379075131","fear","pleasant_then_moral"
"evaluative_categorization_mar13_2017_p_m.iqx","100517","07:07:52","3034","294","1","1040144","win","1","0.5035714285714285587","797.5171232876712110738","0.5428571428571428159","805.8837209302325845783","0.5","888.275362318840620901","0.5428571428571428159","704.0921052631579186709","0.4285714285714285476","799.4590163934426527703","disgust","moral_then_pleasant"
"evaluative_categorization_mar13_2017_p_m.iqx","100517","07:05:06","3035","295","0","1169851","win","1","0.4964285714285714413","922.5251798561150735623","0.4642857142857143016","894.5538461538461660894","0.4928571428571428825","956.5072463768116222127","0.5214285714285714635","899.4657534246575778525","0.5071428571428571175","938.8169014084506898143","disgust","pleasant_then_moral"
